"imageid	label"	label
"33246	Topwear"	Topwear
"6232	Topwear"	Topwear
"44837	Topwear"	Topwear
"2243	Topwear"	Topwear
"19725	Topwear"	Topwear
"5846	Topwear"	Topwear
"6911	Topwear"	Topwear
"45120	Watches"	Watches
"2239	Topwear"	Topwear
"10675	Topwear"	Topwear
"32444	Bottomwear"	Bottomwear
"15679	Bottomwear"	Bottomwear
"43973	Fragrance"	Fragrance
"41448	Shoes"	Shoes
"54978	Others"	Others
"31157	Topwear"	Topwear
"45911	Watches"	Watches
"58730	Topwear"	Topwear
"21292	Eyewear"	Eyewear
"51612	Bottomwear"	Bottomwear
"57865	Others"	Others
"23474	Others"	Others
"52430	Others"	Others
"30677	Eyewear"	Eyewear
"26472	Topwear"	Topwear
"4084	Topwear"	Topwear
"51938	Bags"	Bags
"52686	Watches"	Watches
"40134	Topwear"	Topwear
"17511	Topwear"	Topwear
"59248	Watches"	Watches
"15472	Topwear"	Topwear
"47381	Bags"	Bags
"15087	Topwear"	Topwear
"6868	Others"	Others
"13261	Bottomwear"	Bottomwear
"5226	Bags"	Bags
"37457	Others"	Others
"3395	Bags"	Bags
"24304	Topwear"	Topwear
"9972	Topwear"	Topwear
"22941	Watches"	Watches
"10865	Topwear"	Topwear
"7831	Topwear"	Topwear
"20032	Topwear"	Topwear
"3927	Topwear"	Topwear
"54546	Bags"	Bags
"7829	Topwear"	Topwear
"48471	Others"	Others
"8994	Shoes"	Shoes
"9576	Bags"	Bags
"10579	Topwear"	Topwear
"32564	Bottomwear"	Bottomwear
"24920	Topwear"	Topwear
"25484	Others"	Others
"5606	Sandal"	Sandal
"18667	Shoes"	Shoes
"29171	Bottomwear"	Bottomwear
"11805	Topwear"	Topwear
"21980	Bags"	Bags
"5355	Shoes"	Shoes
"40308	Sandal"	Sandal
"30789	Topwear"	Topwear
"37321	Watches"	Watches
"24442	Innerwear"	Innerwear
"26123	Topwear"	Topwear
"48318	Jewellery"	Jewellery
"4747	Topwear"	Topwear
"24288	Topwear"	Topwear
"49707	Others"	Others
"7943	Topwear"	Topwear
"53889	Bags"	Bags
"51473	Topwear"	Topwear
"13831	Topwear"	Topwear
"28385	Eyewear"	Eyewear
"19084	Topwear"	Topwear
"5390	Shoes"	Shoes
"45244	Watches"	Watches
"44255	Wallets"	Wallets
"54598	Topwear"	Topwear
"23088	Bottomwear"	Bottomwear
"56018	Others"	Others
"32361	Watches"	Watches
"25969	Topwear"	Topwear
"42094	Shoes"	Shoes
"28455	Bottomwear"	Bottomwear
"36551	Topwear"	Topwear
"54571	Topwear"	Topwear
"5156	Topwear"	Topwear
"11603	Topwear"	Topwear
"1530	Topwear"	Topwear
"12193	Topwear"	Topwear
"32587	Bottomwear"	Bottomwear
"49714	Others"	Others
"15741	Shoes"	Shoes
"15749	Bottomwear"	Bottomwear
"28154	Eyewear"	Eyewear
"3416	Topwear"	Topwear
"55550	Makeup"	Makeup
"54794	Bottomwear"	Bottomwear
"28199	Eyewear"	Eyewear
"39816	Sandal"	Sandal
"4776	Topwear"	Topwear
"43646	Others"	Others
"41307	Topwear"	Topwear
"31462	Topwear"	Topwear
"53001	Others"	Others
"22187	Shoes"	Shoes
"17615	Topwear"	Topwear
"52089	Topwear"	Topwear
"12289	Bottomwear"	Bottomwear
"49532	Bags"	Bags
"57263	Bags"	Bags
"17164	Topwear"	Topwear
"34527	Sandal"	Sandal
"36441	Shoes"	Shoes
"7658	Topwear"	Topwear
"28303	Eyewear"	Eyewear
"30940	Topwear"	Topwear
"49050	Jewellery"	Jewellery
"7901	Topwear"	Topwear
"54792	Bottomwear"	Bottomwear
"43020	Innerwear"	Innerwear
"59066	Innerwear"	Innerwear
"35239	Others"	Others
"24338	Topwear"	Topwear
"30649	Topwear"	Topwear
"17275	Topwear"	Topwear
"3193	Topwear"	Topwear
"49107	Others"	Others
"32408	Others"	Others
"17886	Innerwear"	Innerwear
"16058	Bottomwear"	Bottomwear
"21124	Topwear"	Topwear
"21879	Topwear"	Topwear
"34426	Topwear"	Topwear
"49709	Others"	Others
"53832	Topwear"	Topwear
"54991	Topwear"	Topwear
"35813	Shoes"	Shoes
"32220	Topwear"	Topwear
"34239	Topwear"	Topwear
"21644	Innerwear"	Innerwear
"36987	Bags"	Bags
"27211	Topwear"	Topwear
"2837	Topwear"	Topwear
"9730	Topwear"	Topwear
"21063	Shoes"	Shoes
"5988	Topwear"	Topwear
"58979	Fragrance"	Fragrance
"36738	Topwear"	Topwear
"33611	Wallets"	Wallets
"23564	Fragrance"	Fragrance
"52483	Innerwear"	Innerwear
"42718	Shoes"	Shoes
"49302	Others"	Others
"21712	Watches"	Watches
"4358	Topwear"	Topwear
"52477	Others"	Others
"48585	Jewellery"	Jewellery
"10453	Topwear"	Topwear
"19220	Others"	Others
"48508	Topwear"	Topwear
"52603	Bags"	Bags
"24212	Topwear"	Topwear
"4713	Watches"	Watches
"43179	Watches"	Watches
"32860	Bags"	Bags
"16752	Bags"	Bags
"18659	Shoes"	Shoes
"52896	Others"	Others
"59701	Innerwear"	Innerwear
"28430	Watches"	Watches
"42320	Others"	Others
"58879	Others"	Others
"20933	Bags"	Bags
"4718	Topwear"	Topwear
"29320	Topwear"	Topwear
"38410	Others"	Others
"24782	Others"	Others
"13338	Topwear"	Topwear
"57114	Topwear"	Topwear
"27646	Topwear"	Topwear
"47575	Shoes"	Shoes
"50541	Innerwear"	Innerwear
"49781	Others"	Others
"19885	Others"	Others
"52026	Topwear"	Topwear
"13353	Shoes"	Shoes
"43777	Jewellery"	Jewellery
"39640	Shoes"	Shoes
"57283	Topwear"	Topwear
"38146	Others"	Others
"58523	Others"	Others
"4229	Topwear"	Topwear
"32973	Topwear"	Topwear
"44710	Others"	Others
"42969	Bottomwear"	Bottomwear
"30275	Eyewear"	Eyewear
"53787	Topwear"	Topwear
"2963	Shoes"	Shoes
"47038	Topwear"	Topwear
"4018	Shoes"	Shoes
"45811	Shoes"	Shoes
"28741	Topwear"	Topwear
"34460	Bags"	Bags
"2609	Shoes"	Shoes
"54932	Topwear"	Topwear
"20352	Topwear"	Topwear
"34751	Shoes"	Shoes
"51642	Watches"	Watches
"6812	Shoes"	Shoes
"44313	Bottomwear"	Bottomwear
"57037	Others"	Others
"13139	Shoes"	Shoes
"47625	Shoes"	Shoes
"47623	Shoes"	Shoes
"11766	Topwear"	Topwear
"17852	Topwear"	Topwear
"30193	Bags"	Bags
"17061	Others"	Others
"40096	Topwear"	Topwear
"56573	Makeup"	Makeup
"17015	Shoes"	Shoes
"25604	Watches"	Watches
"56896	Shoes"	Shoes
"39980	Shoes"	Shoes
"4052	Topwear"	Topwear
"4716	Watches"	Watches
"4373	Topwear"	Topwear
"8307	Shoes"	Shoes
"8208	Topwear"	Topwear
"25217	Bags"	Bags
"34147	Bottomwear"	Bottomwear
"6643	Shoes"	Shoes
"49516	Watches"	Watches
"11444	Topwear"	Topwear
"35176	Bags"	Bags
"5503	Topwear"	Topwear
"35219	Shoes"	Shoes
"39329	Bottomwear"	Bottomwear
"53033	Others"	Others
"33329	Topwear"	Topwear
"34082	Shoes"	Shoes
"33230	Bags"	Bags
"50948	Bottomwear"	Bottomwear
"17629	Topwear"	Topwear
"55023	Others"	Others
"24780	Others"	Others
"56519	Others"	Others
"55533	Others"	Others
"36287	Others"	Others
"35214	Bags"	Bags
"54549	Topwear"	Topwear
"33059	Topwear"	Topwear
"46290	Shoes"	Shoes
"49754	Others"	Others
"24719	Shoes"	Shoes
"16505	Bottomwear"	Bottomwear
"20095	Topwear"	Topwear
"39941	Shoes"	Shoes
"27918	Bottomwear"	Bottomwear
"13824	Others"	Others
"56843	Bottomwear"	Bottomwear
"44429	Shoes"	Shoes
"58910	Others"	Others
"9106	Topwear"	Topwear
"37301	Watches"	Watches
"51876	Sandal"	Sandal
"38295	Wallets"	Wallets
"31241	Topwear"	Topwear
"56638	Topwear"	Topwear
"24508	Topwear"	Topwear
"43686	Topwear"	Topwear
"19524	Topwear"	Topwear
"9058	Shoes"	Shoes
"13615	Innerwear"	Innerwear
"38620	Topwear"	Topwear
"19236	Others"	Others
"17228	Eyewear"	Eyewear
"33903	Watches"	Watches
"34405	Topwear"	Topwear
"44709	Others"	Others
"12532	Topwear"	Topwear
"16291	Topwear"	Topwear
"43083	Bottomwear"	Bottomwear
"43791	Jewellery"	Jewellery
"11450	Topwear"	Topwear
"14871	Wallets"	Wallets
"28717	Topwear"	Topwear
"30331	Topwear"	Topwear
"29062	Topwear"	Topwear
"27888	Topwear"	Topwear
"29207	Others"	Others
"52100	Topwear"	Topwear
"36184	Topwear"	Topwear
"39835	Topwear"	Topwear
"13502	Topwear"	Topwear
"6744	Shoes"	Shoes
"31636	Topwear"	Topwear
"48144	Wallets"	Wallets
"53599	Others"	Others
"54563	Topwear"	Topwear
"19794	Topwear"	Topwear
"4311	Topwear"	Topwear
"13970	Shoes"	Shoes
"34790	Shoes"	Shoes
"8881	Bottomwear"	Bottomwear
"51255	Others"	Others
"36768	Watches"	Watches
"12640	Topwear"	Topwear
"8369	Topwear"	Topwear
"26552	Shoes"	Shoes
"37943	Topwear"	Topwear
"44371	Topwear"	Topwear
"31119	Topwear"	Topwear
"58268	Bags"	Bags
"21943	Bags"	Bags
"9767	Topwear"	Topwear
"39234	Others"	Others
"35261	Topwear"	Topwear
"30263	Shoes"	Shoes
"7076	Bags"	Bags
"26985	Bottomwear"	Bottomwear
"6781	Topwear"	Topwear
"55834	Others"	Others
"19344	Wallets"	Wallets
"44649	Topwear"	Topwear
"26322	Bottomwear"	Bottomwear
"31723	Jewellery"	Jewellery
"12723	Shoes"	Shoes
"19957	Topwear"	Topwear
"22472	Topwear"	Topwear
"22895	Sandal"	Sandal
"30900	Bottomwear"	Bottomwear
"6131	Shoes"	Shoes
"14384	Shoes"	Shoes
"27882	Topwear"	Topwear
"5885	Topwear"	Topwear
"13311	Topwear"	Topwear
"8986	Shoes"	Shoes
"53566	Others"	Others
"45786	Shoes"	Shoes
"6382	Others"	Others
"4810	Topwear"	Topwear
"51439	Topwear"	Topwear
"18610	Topwear"	Topwear
"37773	Topwear"	Topwear
"28987	Others"	Others
"19404	Topwear"	Topwear
"38594	Topwear"	Topwear
"31120	Topwear"	Topwear
"18012	Others"	Others
"26366	Topwear"	Topwear
"28966	Others"	Others
"37958	Sandal"	Sandal
"25840	Topwear"	Topwear
"2915	Topwear"	Topwear
"6629	Shoes"	Shoes
"27711	Bags"	Bags
"28900	Innerwear"	Innerwear
"4646	Sandal"	Sandal
"36620	Shoes"	Shoes
"19125	Others"	Others
"49976	Innerwear"	Innerwear
"19262	Watches"	Watches
"52150	Topwear"	Topwear
"36705	Fragrance"	Fragrance
"22755	Topwear"	Topwear
"53601	Watches"	Watches
"38449	Bags"	Bags
"45803	Shoes"	Shoes
"58725	Topwear"	Topwear
"27455	Innerwear"	Innerwear
"11098	Bottomwear"	Bottomwear
"21918	Topwear"	Topwear
"25896	Bottomwear"	Bottomwear
"42929	Bags"	Bags
"6594	Topwear"	Topwear
"36247	Topwear"	Topwear
"10621	Shoes"	Shoes
"52405	Others"	Others
"12758	Bottomwear"	Bottomwear
"4892	Topwear"	Topwear
"43975	Fragrance"	Fragrance
"23545	Fragrance"	Fragrance
"32646	Topwear"	Topwear
"59998	Shoes"	Shoes
"54585	Topwear"	Topwear
"58296	Others"	Others
"9213	Shoes"	Shoes
"50199	Eyewear"	Eyewear
"2781	Topwear"	Topwear
"38609	Topwear"	Topwear
"49543	Bags"	Bags
"17954	Others"	Others
"27471	Innerwear"	Innerwear
"51380	Bottomwear"	Bottomwear
"10494	Topwear"	Topwear
"15539	Others"	Others
"31208	Shoes"	Shoes
"56697	Topwear"	Topwear
"9352	Others"	Others
"14995	Topwear"	Topwear
"39274	Shoes"	Shoes
"16497	Topwear"	Topwear
"49677	Eyewear"	Eyewear
"56195	Makeup"	Makeup
"9906	Bags"	Bags
"36173	Topwear"	Topwear
"6974	Topwear"	Topwear
"43056	Topwear"	Topwear
"49760	Bottomwear"	Bottomwear
"18815	Wallets"	Wallets
"19279	Watches"	Watches
"3839	Shoes"	Shoes
"56604	Makeup"	Makeup
"10882	Topwear"	Topwear
"10778	Bottomwear"	Bottomwear
"23270	Watches"	Watches
"2855	Topwear"	Topwear
"9831	Topwear"	Topwear
"23587	Fragrance"	Fragrance
"15990	Topwear"	Topwear
"16996	Shoes"	Shoes
"14839	Wallets"	Wallets
"6841	Others"	Others
"25792	Topwear"	Topwear
"45346	Shoes"	Shoes
"35165	Sandal"	Sandal
"13183	Shoes"	Shoes
"59662	Others"	Others
"20367	Topwear"	Topwear
"26944	Topwear"	Topwear
"51810	Others"	Others
"51623	Watches"	Watches
"7883	Bottomwear"	Bottomwear
"5681	Shoes"	Shoes
"52470	Innerwear"	Innerwear
"52066	Topwear"	Topwear
"59123	Topwear"	Topwear
"3161	Shoes"	Shoes
"36493	Topwear"	Topwear
"37687	Bags"	Bags
"59976	Others"	Others
"42545	Topwear"	Topwear
"3666	Shoes"	Shoes
"55133	Others"	Others
"25426	Others"	Others
"53852	Topwear"	Topwear
"27497	Innerwear"	Innerwear
"3749	Topwear"	Topwear
"59098	Innerwear"	Innerwear
"59765	Jewellery"	Jewellery
"3181	Shoes"	Shoes
"9274	Shoes"	Shoes
"55819	Others"	Others
"18781	Others"	Others
"44978	Watches"	Watches
"11885	Shoes"	Shoes
"45185	Watches"	Watches
"54304	Innerwear"	Innerwear
"33763	Shoes"	Shoes
"38931	Bottomwear"	Bottomwear
"11100	Topwear"	Topwear
"55502	Others"	Others
"39819	Sandal"	Sandal
"53961	Bags"	Bags
"54730	Shoes"	Shoes
"32029	Others"	Others
"23217	Topwear"	Topwear
"54119	Shoes"	Shoes
"54410	Wallets"	Wallets
"44770	Shoes"	Shoes
"49636	Bottomwear"	Bottomwear
"49098	Others"	Others
"3528	Topwear"	Topwear
"3979	Topwear"	Topwear
"52060	Topwear"	Topwear
"33849	Shoes"	Shoes
"6311	Topwear"	Topwear
"38545	Shoes"	Shoes
"58619	Jewellery"	Jewellery
"24779	Others"	Others
"14905	Others"	Others
"16910	Topwear"	Topwear
"29061	Topwear"	Topwear
"20368	Topwear"	Topwear
"54954	Topwear"	Topwear
"31278	Topwear"	Topwear
"59604	Others"	Others
"12781	Others"	Others
"47450	Shoes"	Shoes
"8695	Eyewear"	Eyewear
"43186	Watches"	Watches
"1562	Topwear"	Topwear
"54584	Topwear"	Topwear
"57138	Bottomwear"	Bottomwear
"48125	Others"	Others
"41161	Bottomwear"	Bottomwear
"22365	Topwear"	Topwear
"17163	Topwear"	Topwear
"18949	Others"	Others
"19836	Topwear"	Topwear
"22831	Shoes"	Shoes
"15834	Topwear"	Topwear
"11929	Shoes"	Shoes
"15069	Sandal"	Sandal
"42330	Others"	Others
"46809	Topwear"	Topwear
"41677	Shoes"	Shoes
"56281	Innerwear"	Innerwear
"33526	Shoes"	Shoes
"4962	Topwear"	Topwear
"26396	Topwear"	Topwear
"52076	Topwear"	Topwear
"12513	Shoes"	Shoes
"2888	Shoes"	Shoes
"42021	Shoes"	Shoes
"40005	Eyewear"	Eyewear
"3778	Topwear"	Topwear
"19826	Topwear"	Topwear
"33092	Shoes"	Shoes
"43356	Shoes"	Shoes
"39890	Shoes"	Shoes
"19243	Topwear"	Topwear
"59305	Topwear"	Topwear
"38284	Topwear"	Topwear
"54577	Topwear"	Topwear
"34077	Shoes"	Shoes
"35040	Topwear"	Topwear
"18792	Wallets"	Wallets
"28192	Eyewear"	Eyewear
"47527	Innerwear"	Innerwear
"6373	Shoes"	Shoes
"48615	Jewellery"	Jewellery
"6049	Topwear"	Topwear
"54482	Innerwear"	Innerwear
"51533	Watches"	Watches
"54000	Bags"	Bags
"33888	Watches"	Watches
"43169	Watches"	Watches
"11960	Shoes"	Shoes
"33312	Topwear"	Topwear
"44044	Fragrance"	Fragrance
"34379	Topwear"	Topwear
"29925	Watches"	Watches
"49750	Others"	Others
"26467	Topwear"	Topwear
"7744	Topwear"	Topwear
"3684	Topwear"	Topwear
"15359	Shoes"	Shoes
"12598	Topwear"	Topwear
"19117	Others"	Others
"49586	Shoes"	Shoes
"18241	Topwear"	Topwear
"52929	Others"	Others
"25126	Bags"	Bags
"18030	Bags"	Bags
"5992	Topwear"	Topwear
"22553	Fragrance"	Fragrance
"21167	Topwear"	Topwear
"14112	Topwear"	Topwear
"57409	Innerwear"	Innerwear
"57264	Others"	Others
"43010	Innerwear"	Innerwear
"13531	Others"	Others
"36321	Topwear"	Topwear
"37797	Topwear"	Topwear
"33985	Bottomwear"	Bottomwear
"6356	Shoes"	Shoes
"12529	Sandal"	Sandal
"4903	Topwear"	Topwear
"13233	Topwear"	Topwear
"34638	Shoes"	Shoes
"37671	Bags"	Bags
"3847	Topwear"	Topwear
"26662	Shoes"	Shoes
"33662	Sandal"	Sandal
"17944	Topwear"	Topwear
"42112	Topwear"	Topwear
"49356	Shoes"	Shoes
"55951	Others"	Others
"17276	Topwear"	Topwear
"51536	Watches"	Watches
"15864	Sandal"	Sandal
"7902	Bottomwear"	Bottomwear
"29503	Watches"	Watches
"52452	Others"	Others
"55262	Makeup"	Makeup
"27204	Bottomwear"	Bottomwear
"9707	Sandal"	Sandal
"55272	Makeup"	Makeup
"58962	Fragrance"	Fragrance
"7798	Topwear"	Topwear
"37335	Watches"	Watches
"39452	Topwear"	Topwear
"6420	Shoes"	Shoes
"37726	Topwear"	Topwear
"28406	Eyewear"	Eyewear
"22257	Shoes"	Shoes
"22261	Shoes"	Shoes
"15230	Shoes"	Shoes
"45344	Shoes"	Shoes
"6188	Topwear"	Topwear
"46735	Watches"	Watches
"9037	Shoes"	Shoes
"23871	Topwear"	Topwear
"43258	Topwear"	Topwear
"12692	Shoes"	Shoes
"58227	Sandal"	Sandal
"12401	Others"	Others
"6572	Topwear"	Topwear
"40295	Others"	Others
"28980	Others"	Others
"21256	Bags"	Bags
"14968	Wallets"	Wallets
"59468	Jewellery"	Jewellery
"4831	Bottomwear"	Bottomwear
"33939	Topwear"	Topwear
"36495	Topwear"	Topwear
"46660	Fragrance"	Fragrance
"18354	Others"	Others
"41252	Others"	Others
"16615	Bottomwear"	Bottomwear
"37652	Wallets"	Wallets
"51035	Others"	Others
"16332	Topwear"	Topwear
"26960	Topwear"	Topwear
"50041	Innerwear"	Innerwear
"40466	Shoes"	Shoes
"6230	Topwear"	Topwear
"53760	Topwear"	Topwear
"32515	Sandal"	Sandal
"18841	Others"	Others
"38241	Eyewear"	Eyewear
"33986	Topwear"	Topwear
"31254	Topwear"	Topwear
"17937	Topwear"	Topwear
"21226	Topwear"	Topwear
"7736	Others"	Others
"32189	Shoes"	Shoes
"7884	Bottomwear"	Bottomwear
"18017	Others"	Others
"31543	Topwear"	Topwear
"7482	Topwear"	Topwear
"23736	Eyewear"	Eyewear
"23621	Others"	Others
"50220	Others"	Others
"25570	Shoes"	Shoes
"19322	Topwear"	Topwear
"10650	Topwear"	Topwear
"22721	Shoes"	Shoes
"11022	Topwear"	Topwear
"38670	Others"	Others
"40065	Topwear"	Topwear
"14681	Topwear"	Topwear
"6148	Sandal"	Sandal
"48435	Topwear"	Topwear
"8414	Topwear"	Topwear
"26067	Topwear"	Topwear
"14007	Topwear"	Topwear
"16619	Topwear"	Topwear
"3202	Topwear"	Topwear
"49736	Others"	Others
"50837	Others"	Others
"15730	Shoes"	Shoes
"55954	Others"	Others
"4750	Topwear"	Topwear
"49056	Jewellery"	Jewellery
"40933	Bottomwear"	Bottomwear
"14546	Topwear"	Topwear
"24854	Topwear"	Topwear
"34600	Others"	Others
"25088	Others"	Others
"9030	Shoes"	Shoes
"42985	Shoes"	Shoes
"56320	Watches"	Watches
"20009	Topwear"	Topwear
"58162	Wallets"	Wallets
"46762	Fragrance"	Fragrance
"47326	Bags"	Bags
"13735	Topwear"	Topwear
"21169	Topwear"	Topwear
"51471	Bottomwear"	Bottomwear
"9500	Topwear"	Topwear
"4397	Topwear"	Topwear
"42350	Bottomwear"	Bottomwear
"14870	Wallets"	Wallets
"7850	Topwear"	Topwear
"30111	Topwear"	Topwear
"25791	Topwear"	Topwear
"28184	Eyewear"	Eyewear
"21898	Topwear"	Topwear
"34748	Shoes"	Shoes
"48602	Jewellery"	Jewellery
"58006	Topwear"	Topwear
"18582	Others"	Others
"19653	Topwear"	Topwear
"28346	Eyewear"	Eyewear
"25037	Bottomwear"	Bottomwear
"16602	Topwear"	Topwear
"10261	Bottomwear"	Bottomwear
"43496	Topwear"	Topwear
"16001	Topwear"	Topwear
"58816	Shoes"	Shoes
"56466	Others"	Others
"37713	Topwear"	Topwear
"39013	Shoes"	Shoes
"34821	Shoes"	Shoes
"8391	Topwear"	Topwear
"50989	Innerwear"	Innerwear
"45534	Topwear"	Topwear
"59658	Others"	Others
"10987	Topwear"	Topwear
"20965	Bags"	Bags
"33962	Topwear"	Topwear
"25436	Others"	Others
"20000	Topwear"	Topwear
"51288	Eyewear"	Eyewear
"37593	Topwear"	Topwear
"18827	Wallets"	Wallets
"32852	Shoes"	Shoes
"45194	Watches"	Watches
"8616	Eyewear"	Eyewear
"13262	Bottomwear"	Bottomwear
"30191	Bags"	Bags
"17633	Bags"	Bags
"49076	Others"	Others
"48692	Jewellery"	Jewellery
"10620	Others"	Others
"57805	Makeup"	Makeup
"29629	Topwear"	Topwear
"40309	Sandal"	Sandal
"54995	Others"	Others
"15366	Shoes"	Shoes
"3807	Topwear"	Topwear
"20813	Shoes"	Shoes
"48450	Topwear"	Topwear
"28778	Topwear"	Topwear
"14779	Topwear"	Topwear
"12213	Bottomwear"	Bottomwear
"27864	Topwear"	Topwear
"23169	Topwear"	Topwear
"25170	Bags"	Bags
"25592	Others"	Others
"33277	Bottomwear"	Bottomwear
"36440	Shoes"	Shoes
"54534	Shoes"	Shoes
"7412	Topwear"	Topwear
"53562	Watches"	Watches
"2356	Others"	Others
"51030	Innerwear"	Innerwear
"26310	Bottomwear"	Bottomwear
"13468	Topwear"	Topwear
"13099	Topwear"	Topwear
"29084	Wallets"	Wallets
"19708	Topwear"	Topwear
"22325	Topwear"	Topwear
"49931	Innerwear"	Innerwear
"50667	Others"	Others
"21833	Topwear"	Topwear
"39922	Bags"	Bags
"30595	Bottomwear"	Bottomwear
"15223	Shoes"	Shoes
"28467	Topwear"	Topwear
"14358	Shoes"	Shoes
"28307	Eyewear"	Eyewear
"15046	Topwear"	Topwear
"58313	Others"	Others
"53077	Bags"	Bags
"30748	Topwear"	Topwear
"16215	Topwear"	Topwear
"34833	Shoes"	Shoes
"44922	Bottomwear"	Bottomwear
"55431	Others"	Others
"47680	Shoes"	Shoes
"49518	Bags"	Bags
"45359	Shoes"	Shoes
"30330	Topwear"	Topwear
"4337	Shoes"	Shoes
"32440	Topwear"	Topwear
"20084	Innerwear"	Innerwear
"18079	Innerwear"	Innerwear
"31642	Topwear"	Topwear
"26558	Shoes"	Shoes
"12055	Topwear"	Topwear
"4398	Topwear"	Topwear
"11612	Topwear"	Topwear
"28264	Fragrance"	Fragrance
"9044	Shoes"	Shoes
"9834	Topwear"	Topwear
"27410	Others"	Others
"42653	Topwear"	Topwear
"38998	Others"	Others
"4284	Shoes"	Shoes
"15804	Innerwear"	Innerwear
"57560	Others"	Others
"51699	Eyewear"	Eyewear
"11754	Topwear"	Topwear
"27045	Bags"	Bags
"8218	Shoes"	Shoes
"22638	Topwear"	Topwear
"35234	Shoes"	Shoes
"37636	Topwear"	Topwear
"26783	Fragrance"	Fragrance
"29732	Bags"	Bags
"48664	Jewellery"	Jewellery
"5928	Shoes"	Shoes
"49758	Bottomwear"	Bottomwear
"39224	Topwear"	Topwear
"8686	Eyewear"	Eyewear
"51126	Others"	Others
"11089	Topwear"	Topwear
"29248	Shoes"	Shoes
"54073	Shoes"	Shoes
"55950	Others"	Others
"8492	Topwear"	Topwear
"11430	Topwear"	Topwear
"39582	Shoes"	Shoes
"44786	Shoes"	Shoes
"51202	Innerwear"	Innerwear
"46738	Watches"	Watches
"16443	Topwear"	Topwear
"22156	Shoes"	Shoes
"39206	Shoes"	Shoes
"8471	Topwear"	Topwear
"56867	Shoes"	Shoes
"41591	Topwear"	Topwear
"31899	Innerwear"	Innerwear
"21435	Bags"	Bags
"16325	Topwear"	Topwear
"9777	Bottomwear"	Bottomwear
"44416	Shoes"	Shoes
"42093	Others"	Others
"3813	Topwear"	Topwear
"31047	Topwear"	Topwear
"40601	Topwear"	Topwear
"10037	Shoes"	Shoes
"10009	Topwear"	Topwear
"33043	Topwear"	Topwear
"41786	Others"	Others
"53460	Shoes"	Shoes
"14791	Bags"	Bags
"21881	Topwear"	Topwear
"49878	Watches"	Watches
"50441	Innerwear"	Innerwear
"6636	Shoes"	Shoes
"43374	Shoes"	Shoes
"30118	Topwear"	Topwear
"48493	Bottomwear"	Bottomwear
"31856	Watches"	Watches
"59639	Others"	Others
"59660	Others"	Others
"11979	Shoes"	Shoes
"32521	Fragrance"	Fragrance
"14097	Topwear"	Topwear
"53829	Topwear"	Topwear
"53750	Bottomwear"	Bottomwear
"57884	Others"	Others
"47070	Bottomwear"	Bottomwear
"54525	Shoes"	Shoes
"23859	Shoes"	Shoes
"31891	Others"	Others
"25025	Topwear"	Topwear
"10031	Topwear"	Topwear
"33521	Shoes"	Shoes
"55198	Makeup"	Makeup
"43666	Others"	Others
"14495	Shoes"	Shoes
"53384	Shoes"	Shoes
"16178	Shoes"	Shoes
"10473	Topwear"	Topwear
"36132	Shoes"	Shoes
"24333	Topwear"	Topwear
"34954	Others"	Others
"12700	Shoes"	Shoes
"44152	Fragrance"	Fragrance
"3580	Shoes"	Shoes
"39810	Bottomwear"	Bottomwear
"55868	Others"	Others
"41393	Topwear"	Topwear
"6670	Shoes"	Shoes
"59463	Jewellery"	Jewellery
"33774	Others"	Others
"26728	Topwear"	Topwear
"46484	Watches"	Watches
"34926	Topwear"	Topwear
"32768	Topwear"	Topwear
"45737	Topwear"	Topwear
"12011	Topwear"	Topwear
"16492	Topwear"	Topwear
"13602	Innerwear"	Innerwear
"32436	Topwear"	Topwear
"56603	Makeup"	Makeup
"57155	Topwear"	Topwear
"47198	Sandal"	Sandal
"17386	Others"	Others
"11727	Topwear"	Topwear
"59669	Others"	Others
"19643	Topwear"	Topwear
"46572	Watches"	Watches
"43879	Shoes"	Shoes
"17762	Shoes"	Shoes
"2348	Topwear"	Topwear
"17450	Watches"	Watches
"14913	Topwear"	Topwear
"54599	Topwear"	Topwear
"55535	Makeup"	Makeup
"8889	Topwear"	Topwear
"21956	Bags"	Bags
"53450	Others"	Others
"28296	Eyewear"	Eyewear
"58190	Bags"	Bags
"7097	Bags"	Bags
"39878	Bags"	Bags
"55016	Others"	Others
"39859	Topwear"	Topwear
"8973	Shoes"	Shoes
"31329	Shoes"	Shoes
"40984	Topwear"	Topwear
"50297	Others"	Others
"41278	Wallets"	Wallets
"29004	Bags"	Bags
"3875	Topwear"	Topwear
"7719	Shoes"	Shoes
"23835	Shoes"	Shoes
"31488	Bottomwear"	Bottomwear
"12273	Topwear"	Topwear
"22874	Shoes"	Shoes
"59582	Others"	Others
"19544	Others"	Others
"52349	Others"	Others
"30766	Topwear"	Topwear
"27280	Topwear"	Topwear
"46752	Fragrance"	Fragrance
"8958	Others"	Others
"3893	Topwear"	Topwear
"53439	Others"	Others
"38587	Topwear"	Topwear
"4958	Topwear"	Topwear
"1625	Topwear"	Topwear
"27913	Bottomwear"	Bottomwear
"4043	Shoes"	Shoes
"36726	Topwear"	Topwear
"21304	Eyewear"	Eyewear
"27741	Bags"	Bags
"28341	Eyewear"	Eyewear
"53838	Topwear"	Topwear
"9801	Topwear"	Topwear
"26722	Topwear"	Topwear
"28043	Innerwear"	Innerwear
"37540	Others"	Others
